activity,person,meta_file,terminal_positoin
4_skip,person05049,HASC0503912.meta,waist
4_skip,person05049,HASC0503913.meta,chest
4_skip,person05049,HASC0503914.meta,waist
4_skip,person05049,HASC0503915.meta,chest
4_skip,person05049,HASC0503916.meta,waist
4_skip,person05049,HASC0503917.meta,chest
4_skip,person05049,HASC0503918.meta,waist
4_skip,person05049,HASC0503919.meta,chest
4_skip,person05049,HASC0503920.meta,waist
4_skip,person05050,HASC0503921.meta,waist
4_skip,person05050,HASC0503922.meta,pants-pocket
4_skip,person05050,HASC0503923.meta,waist
4_skip,person05050,HASC0503924.meta,pants-pocket
4_skip,person05050,HASC0503925.meta,waist
4_skip,person05050,HASC0503926.meta,pants-pocket
4_skip,person05050,HASC0503927.meta,pants-pocket
4_skip,person05050,HASC0503928.meta,pants-pocket
4_skip,person05050,HASC0503929.meta,waist
4_skip,person05050,HASC0503930.meta,waist
4_skip,person05050,HASC0503931.meta,pants-pocket
4_skip,person05051,HASC0503932.meta,waist
4_skip,person05051,HASC0503933.meta,waist
4_skip,person05051,HASC0503934.meta,waist
4_skip,person05051,HASC0503935.meta,waist
4_skip,person05051,HASC0503936.meta,waist
4_skip,person05051,HASC0503937.meta,waist
4_skip,person05051,HASC0503938.meta,waist
4_skip,person05051,HASC0503939.meta,waist
4_skip,person05051,HASC0503940.meta,waist
4_skip,person05051,HASC0503941.meta,waist
4_skip,person05052,HASC0503942.meta,hand
4_skip,person05052,HASC0503943.meta,waist
4_skip,person05052,HASC0503944.meta,hand
4_skip,person05052,HASC0503945.meta,waist
4_skip,person05052,HASC0503946.meta,hand
4_skip,person05052,HASC0503947.meta,waist
4_skip,person05052,HASC0503948.meta,hand
4_skip,person05052,HASC0503949.meta,waist
4_skip,person05052,HASC0503950.meta,hand
4_skip,person05052,HASC0503951.meta,waist
4_skip,person05053,HASC0503952.meta,hand
4_skip,person05053,HASC0503953.meta,waist
4_skip,person05053,HASC0503954.meta,hand
4_skip,person05053,HASC0503955.meta,waist
4_skip,person05053,HASC0503956.meta,hand
4_skip,person05053,HASC0503957.meta,waist
4_skip,person05053,HASC0503958.meta,hand
4_skip,person05053,HASC0503959.meta,waist
4_skip,person05053,HASC0503960.meta,hand
4_skip,person05053,HASC0503961.meta,waist
4_skip,person05054,HASC0503962.meta,waist
4_skip,person05054,HASC0503963.meta,waist
4_skip,person05054,HASC0503964.meta,waist
4_skip,person05054,HASC0503965.meta,waist
4_skip,person05054,HASC0503966.meta,waist
4_skip,person05054,HASC0503967.meta,waist
4_skip,person05054,HASC0503968.meta,waist
4_skip,person05054,HASC0503969.meta,waist
4_skip,person05054,HASC0503970.meta,waist
4_skip,person05054,HASC0503971.meta,waist
4_skip,person05055,HASC0503972.meta,waist
4_skip,person05055,HASC0503973.meta,waist
4_skip,person05055,HASC0503974.meta,waist
4_skip,person05055,HASC0503975.meta,waist
4_skip,person05055,HASC0503976.meta,waist
4_skip,person05055,HASC0503977.meta,waist
4_skip,person05055,HASC0503978.meta,waist
4_skip,person05055,HASC0503979.meta,waist
4_skip,person05055,HASC0503980.meta,waist
4_skip,person05056,HASC0503981.meta,waist
4_skip,person05056,HASC0503982.meta,waist
4_skip,person05056,HASC0503983.meta,waist
4_skip,person05056,HASC0503984.meta,waist
4_skip,person05056,HASC0503985.meta,waist
4_skip,person05056,HASC0503986.meta,waist
4_skip,person05056,HASC0503987.meta,waist
4_skip,person05056,HASC0503988.meta,waist
4_skip,person05056,HASC0503989.meta,waist
4_skip,person05056,HASC0503990.meta,waist
4_skip,person05057,HASC0503991.meta,bag
4_skip,person05057,HASC0503992.meta,waist
4_skip,person05057,HASC0503993.meta,bag
4_skip,person05057,HASC0503994.meta,waist
4_skip,person05057,HASC0503995.meta,bag
4_skip,person05057,HASC0503996.meta,waist
4_skip,person05057,HASC0503997.meta,bag
4_skip,person05057,HASC0503998.meta,waist
4_skip,person05057,HASC0503999.meta,bag
4_skip,person05057,HASC0504000.meta,waist
4_skip,person05058,HASC0504001.meta,waist
4_skip,person05058,HASC0504002.meta,bag
4_skip,person05058,HASC0504003.meta,waist
4_skip,person05058,HASC0504004.meta,bag
4_skip,person05058,HASC0504005.meta,waist
4_skip,person05058,HASC0504006.meta,bag
4_skip,person05058,HASC0504007.meta,waist
4_skip,person05058,HASC0504008.meta,bag
4_skip,person05058,HASC0504009.meta,waist
4_skip,person05058,HASC0504010.meta,bag
4_skip,person05059,HASC0504011.meta,pants-pocket
4_skip,person05059,HASC0504012.meta,waist
4_skip,person05059,HASC0504013.meta,pants-pocket
4_skip,person05059,HASC0504014.meta,waist
4_skip,person05059,HASC0504015.meta,pants-pocket
4_skip,person05059,HASC0504016.meta,waist
4_skip,person05059,HASC0504017.meta,pants-pocket
4_skip,person05059,HASC0504018.meta,pants-pocket
4_skip,person05059,HASC0504019.meta,waist
4_skip,person05059,HASC0504020.meta,waist
4_skip,person05060,HASC0504021.meta,waist
4_skip,person05060,HASC0504022.meta,waist
4_skip,person05060,HASC0504023.meta,waist
4_skip,person05060,HASC0504024.meta,waist
4_skip,person05060,HASC0504025.meta,waist
4_skip,person05060,HASC0504026.meta,waist
4_skip,person05060,HASC0504027.meta,waist
4_skip,person05060,HASC0504028.meta,waist
4_skip,person05060,HASC0504029.meta,waist
4_skip,person05060,HASC0504030.meta,waist
4_skip,person05060,HASC0504031.meta,waist
4_skip,person05061,HASC0504032.meta,pants-pocket
4_skip,person05061,HASC0504033.meta,waist
4_skip,person05061,HASC0504034.meta,pants-pocket
4_skip,person05061,HASC0504035.meta,pants-pocket
4_skip,person05061,HASC0504036.meta,waist
4_skip,person05061,HASC0504037.meta,waist
4_skip,person05061,HASC0504038.meta,pants-pocket
4_skip,person05061,HASC0504039.meta,pants-pocket
4_skip,person05061,HASC0504040.meta,waist
4_skip,person05062,HASC0504041.meta,waist
4_skip,person05062,HASC0504042.meta,bag
4_skip,person05062,HASC0504043.meta,waist
4_skip,person05062,HASC0504044.meta,bag
4_skip,person05062,HASC0504045.meta,waist
4_skip,person05062,HASC0504046.meta,bag
4_skip,person05062,HASC0504047.meta,waist
4_skip,person05062,HASC0504048.meta,bag
4_skip,person05062,HASC0504049.meta,waist
4_skip,person05062,HASC0504050.meta,bag
4_skip,person05063,HASC0504051.meta,waist
4_skip,person05063,HASC0504052.meta,waist
4_skip,person05063,HASC0504053.meta,waist
4_skip,person05063,HASC0504054.meta,waist
4_skip,person05064,HASC0504055.meta,bag
4_skip,person05064,HASC0504056.meta,waist
4_skip,person05064,HASC0504057.meta,waist
4_skip,person05064,HASC0504058.meta,bag
4_skip,person05064,HASC0504059.meta,waist
4_skip,person05064,HASC0504060.meta,bag
4_skip,person05064,HASC0504061.meta,waist
4_skip,person05064,HASC0504062.meta,bag
4_skip,person05064,HASC0504063.meta,waist
4_skip,person05064,HASC0504064.meta,bag
4_skip,person05065,HASC0504065.meta,bag
4_skip,person05065,HASC0504066.meta,waist
4_skip,person05065,HASC0504067.meta,bag
4_skip,person05065,HASC0504068.meta,bag
4_skip,person05065,HASC0504069.meta,waist
4_skip,person05065,HASC0504070.meta,bag
4_skip,person05065,HASC0504071.meta,waist
4_skip,person05065,HASC0504072.meta,waist
4_skip,person05065,HASC0504073.meta,bag
4_skip,person05066,HASC0504074.meta,waist
4_skip,person05066,HASC0504075.meta,waist
4_skip,person05066,HASC0504076.meta,waist
4_skip,person05066,HASC0504077.meta,waist
4_skip,person05066,HASC0504078.meta,waist
4_skip,person05066,HASC0504079.meta,waist
4_skip,person05067,HASC0504080.meta,bag
4_skip,person05067,HASC0504081.meta,bag
4_skip,person05067,HASC0504082.meta,waist
4_skip,person05067,HASC0504083.meta,bag
4_skip,person05067,HASC0504084.meta,waist
4_skip,person05067,HASC0504085.meta,bag
4_skip,person05067,HASC0504086.meta,waist
4_skip,person05067,HASC0504087.meta,waist
4_skip,person05067,HASC0504088.meta,bag
4_skip,person05067,HASC0504089.meta,waist
4_skip,person05068,HASC0504090.meta,bag
4_skip,person05068,HASC0504091.meta,waist
4_skip,person05068,HASC0504092.meta,bag
4_skip,person05068,HASC0504093.meta,waist
4_skip,person05068,HASC0504094.meta,bag
4_skip,person05068,HASC0504095.meta,waist
4_skip,person05068,HASC0504096.meta,bag
4_skip,person05068,HASC0504097.meta,waist
4_skip,person05068,HASC0504098.meta,bag
4_skip,person05068,HASC0504099.meta,waist
4_skip,person05069,HASC0504100.meta,waist
4_skip,person05069,HASC0504101.meta,pants-pocket
4_skip,person05069,HASC0504102.meta,pants-pocket
4_skip,person05069,HASC0504103.meta,waist
4_skip,person05069,HASC0504104.meta,pants-pocket
4_skip,person05069,HASC0504105.meta,waist
4_skip,person05069,HASC0504106.meta,pants-pocket
4_skip,person05069,HASC0504107.meta,waist
4_skip,person05069,HASC0504108.meta,pants-pocket
4_skip,person05070,HASC0504109.meta,waist
4_skip,person05070,HASC0504110.meta,waist
4_skip,person05070,HASC0504111.meta,waist
4_skip,person05070,HASC0504112.meta,waist
4_skip,person05070,HASC0504113.meta,waist
4_skip,person05070,HASC0504114.meta,waist
4_skip,person05070,HASC0504115.meta,waist
4_skip,person05070,HASC0504116.meta,waist
4_skip,person05071,HASC0504117.meta,bag
4_skip,person05071,HASC0504118.meta,waist
4_skip,person05071,HASC0504119.meta,bag
4_skip,person05071,HASC0504120.meta,waist
4_skip,person05071,HASC0504121.meta,bag
4_skip,person05071,HASC0504122.meta,waist
4_skip,person05071,HASC0504123.meta,bag
4_skip,person05071,HASC0504124.meta,waist
4_skip,person05071,HASC0504125.meta,bag
4_skip,person05071,HASC0504126.meta,waist
4_skip,person05072,HASC0504127.meta,waist
4_skip,person05072,HASC0504128.meta,bag
4_skip,person05072,HASC0504129.meta,waist
4_skip,person05072,HASC0504130.meta,bag
4_skip,person05072,HASC0504131.meta,bag
4_skip,person05072,HASC0504132.meta,waist
4_skip,person05072,HASC0504133.meta,waist
4_skip,person05072,HASC0504134.meta,bag
4_skip,person05072,HASC0504135.meta,waist
4_skip,person05072,HASC0504136.meta,bag
4_skip,person05073,HASC0504137.meta,bag
4_skip,person05073,HASC0504138.meta,waist
4_skip,person05073,HASC0504139.meta,bag
4_skip,person05073,HASC0504140.meta,waist
4_skip,person05073,HASC0504141.meta,bag
4_skip,person05073,HASC0504142.meta,waist
4_skip,person05073,HASC0504143.meta,bag
4_skip,person05073,HASC0504144.meta,waist
4_skip,person05073,HASC0504145.meta,bag
4_skip,person05073,HASC0504146.meta,waist
4_skip,person05074,HASC0504147.meta,waist
4_skip,person05074,HASC0504148.meta,bag
4_skip,person05074,HASC0504149.meta,bag
4_skip,person05074,HASC0504150.meta,bag
4_skip,person05074,HASC0504151.meta,waist
4_skip,person05074,HASC0504152.meta,bag
4_skip,person05074,HASC0504153.meta,bag
4_skip,person05074,HASC0504154.meta,waist
4_skip,person05075,HASC0504155.meta,waist
4_skip,person05075,HASC0504156.meta,waist
4_skip,person05075,HASC0504157.meta,waist
4_skip,person05075,HASC0504158.meta,waist
4_skip,person05075,HASC0504159.meta,waist
4_skip,person05076,HASC0504160.meta,bag
4_skip,person05076,HASC0504161.meta,waist
4_skip,person05076,HASC0504162.meta,waist
4_skip,person05076,HASC0504163.meta,bag
4_skip,person05076,HASC0504164.meta,waist
4_skip,person05076,HASC0504165.meta,bag
4_skip,person05076,HASC0504166.meta,waist
4_skip,person05076,HASC0504167.meta,bag
4_skip,person05076,HASC0504168.meta,waist
4_skip,person05076,HASC0504169.meta,bag
4_skip,person05077,HASC0504170.meta,bag
4_skip,person05077,HASC0504171.meta,waist
4_skip,person05077,HASC0504172.meta,bag
4_skip,person05077,HASC0504173.meta,waist
4_skip,person05077,HASC0504174.meta,bag
4_skip,person05077,HASC0504175.meta,waist
4_skip,person05077,HASC0504176.meta,bag
4_skip,person05077,HASC0504177.meta,waist
4_skip,person05077,HASC0504178.meta,bag
4_skip,person05077,HASC0504179.meta,waist
4_skip,person05078,HASC0504180.meta,bag
4_skip,person05078,HASC0504181.meta,waist
4_skip,person05078,HASC0504182.meta,bag
4_skip,person05078,HASC0504183.meta,waist
4_skip,person05078,HASC0504184.meta,bag
4_skip,person05078,HASC0504185.meta,waist
4_skip,person05078,HASC0504186.meta,bag
4_skip,person05078,HASC0504187.meta,waist
4_skip,person05078,HASC0504188.meta,bag
4_skip,person05078,HASC0504189.meta,waist
4_skip,person05079,HASC0504190.meta,bag
4_skip,person05079,HASC0504191.meta,waist
4_skip,person05079,HASC0504192.meta,bag
4_skip,person05079,HASC0504193.meta,waist
4_skip,person05079,HASC0504194.meta,bag
4_skip,person05079,HASC0504195.meta,waist
4_skip,person05079,HASC0504196.meta,bag
4_skip,person05079,HASC0504197.meta,waist
4_skip,person05079,HASC0504198.meta,bag
4_skip,person05079,HASC0504199.meta,waist
4_skip,person05080,HASC0504200.meta,bag
4_skip,person05080,HASC0504201.meta,waist
4_skip,person05080,HASC0504202.meta,bag
4_skip,person05080,HASC0504203.meta,waist
4_skip,person05080,HASC0504204.meta,bag
4_skip,person05080,HASC0504205.meta,waist
4_skip,person05080,HASC0504206.meta,bag
4_skip,person05080,HASC0504207.meta,waist
4_skip,person05080,HASC0504208.meta,bag
4_skip,person05080,HASC0504209.meta,waist
4_skip,person05081,HASC0504210.meta,waist
4_skip,person05081,HASC0504211.meta,bag
4_skip,person05081,HASC0504212.meta,waist
4_skip,person05081,HASC0504213.meta,bag
4_skip,person05081,HASC0504214.meta,waist
4_skip,person05081,HASC0504215.meta,bag
4_skip,person05081,HASC0504216.meta,waist
4_skip,person05081,HASC0504217.meta,bag
4_skip,person05081,HASC0504218.meta,waist
4_skip,person05081,HASC0504219.meta,bag
4_skip,person05082,HASC0504220.meta,waist
4_skip,person05082,HASC0504221.meta,bag
4_skip,person05082,HASC0504222.meta,bag
4_skip,person05082,HASC0504223.meta,bag
4_skip,person05082,HASC0504224.meta,waist
4_skip,person05082,HASC0504225.meta,waist
4_skip,person05082,HASC0504226.meta,bag
4_skip,person05082,HASC0504227.meta,waist
4_skip,person05082,HASC0504228.meta,bag
4_skip,person05082,HASC0504229.meta,waist
4_skip,person05082,HASC0504230.meta,bag
4_skip,person05083,HASC0504231.meta,bag
4_skip,person05083,HASC0504232.meta,waist
4_skip,person05083,HASC0504233.meta,bag
4_skip,person05083,HASC0504234.meta,waist
4_skip,person05083,HASC0504235.meta,bag
4_skip,person05083,HASC0504236.meta,waist
4_skip,person05083,HASC0504237.meta,bag
4_skip,person05083,HASC0504238.meta,waist
4_skip,person05083,HASC0504239.meta,bag
4_skip,person05083,HASC0504240.meta,waist
4_skip,person05084,HASC0504241.meta,bag
4_skip,person05084,HASC0504242.meta,waist
4_skip,person05084,HASC0504243.meta,bag
4_skip,person05084,HASC0504244.meta,waist
4_skip,person05084,HASC0504245.meta,bag
4_skip,person05084,HASC0504246.meta,waist
4_skip,person05084,HASC0504247.meta,bag
4_skip,person05084,HASC0504248.meta,waist
4_skip,person05084,HASC0504249.meta,bag
4_skip,person05084,HASC0504250.meta,waist
4_skip,person05085,HASC0504251.meta,bag
4_skip,person05085,HASC0504252.meta,waist
4_skip,person05085,HASC0504253.meta,bag
4_skip,person05085,HASC0504254.meta,waist
4_skip,person05085,HASC0504255.meta,bag
4_skip,person05085,HASC0504256.meta,waist
4_skip,person05085,HASC0504257.meta,bag
4_skip,person05085,HASC0504258.meta,waist
4_skip,person05085,HASC0504259.meta,bag
4_skip,person05085,HASC0504260.meta,waist
4_skip,person05086,HASC0504261.meta,bag
4_skip,person05086,HASC0504262.meta,waist
4_skip,person05086,HASC0504263.meta,bag
4_skip,person05086,HASC0504264.meta,waist
4_skip,person05086,HASC0504265.meta,bag
4_skip,person05086,HASC0504266.meta,waist
4_skip,person05086,HASC0504267.meta,bag
4_skip,person05086,HASC0504268.meta,waist
4_skip,person05086,HASC0504269.meta,bag
4_skip,person05086,HASC0504270.meta,waist
4_skip,person05087,HASC0504271.meta,bag
4_skip,person05087,HASC0504272.meta,waist
4_skip,person05087,HASC0504273.meta,waist
4_skip,person05087,HASC0504274.meta,waist
4_skip,person05087,HASC0504275.meta,waist
4_skip,person05087,HASC0504276.meta,bag
4_skip,person05087,HASC0504277.meta,waist
4_skip,person05087,HASC0504278.meta,bag
4_skip,person05087,HASC0504279.meta,waist
4_skip,person05087,HASC0504280.meta,bag
4_skip,person05087,HASC0504281.meta,bag
4_skip,person05087,HASC0504282.meta,bag
4_skip,person05088,HASC0504283.meta,pants-pocket
4_skip,person05088,HASC0504284.meta,waist
4_skip,person05088,HASC0504285.meta,waist
4_skip,person05088,HASC0504286.meta,pants-pocket
4_skip,person05088,HASC0504287.meta,waist
4_skip,person05088,HASC0504288.meta,pants-pocket
4_skip,person05088,HASC0504289.meta,waist
4_skip,person05088,HASC0504290.meta,pants-pocket
4_skip,person05088,HASC0504291.meta,waist
4_skip,person05088,HASC0504292.meta,pants-pocket
4_skip,person05088,HASC0504293.meta,waist
4_skip,person05089,HASC0504294.meta,bag
4_skip,person05089,HASC0504295.meta,waist
4_skip,person05089,HASC0504296.meta,bag
4_skip,person05089,HASC0504297.meta,waist
4_skip,person05089,HASC0504298.meta,waist
4_skip,person05089,HASC0504299.meta,bag
4_skip,person05089,HASC0504300.meta,bag
4_skip,person05089,HASC0504301.meta,waist
4_skip,person05089,HASC0504302.meta,bag
4_skip,person05089,HASC0504303.meta,waist
4_skip,person05089,HASC0504304.meta,waist
4_skip,person05089,HASC0504305.meta,waist
4_skip,person05089,HASC0504306.meta,bag
4_skip,person05089,HASC0504307.meta,waist
4_skip,person05090,HASC0504308.meta,pants-pocket
4_skip,person05090,HASC0504309.meta,waist
4_skip,person05090,HASC0504310.meta,pants-pocket
4_skip,person05090,HASC0504311.meta,waist
4_skip,person05090,HASC0504312.meta,pants-pocket
4_skip,person05090,HASC0504313.meta,pants-pocket
4_skip,person05090,HASC0504314.meta,pants-pocket
4_skip,person05090,HASC0504315.meta,waist
4_skip,person05090,HASC0504316.meta,waist
4_skip,person05091,HASC0504317.meta,bag
4_skip,person05091,HASC0504318.meta,waist
4_skip,person05091,HASC0504319.meta,bag
4_skip,person05091,HASC0504320.meta,waist
4_skip,person05091,HASC0504321.meta,bag
4_skip,person05091,HASC0504322.meta,waist
4_skip,person05091,HASC0504323.meta,bag
4_skip,person05091,HASC0504324.meta,waist
4_skip,person05091,HASC0504325.meta,waist
4_skip,person05091,HASC0504326.meta,bag
4_skip,person05092,HASC0504327.meta,pants-pocket
4_skip,person05092,HASC0504328.meta,waist
4_skip,person05092,HASC0504329.meta,pants-pocket
4_skip,person05092,HASC0504330.meta,waist
4_skip,person05092,HASC0504331.meta,pants-pocket
4_skip,person05092,HASC0504332.meta,waist
4_skip,person05092,HASC0504333.meta,pants-pocket
4_skip,person05092,HASC0504334.meta,waist
4_skip,person05092,HASC0504335.meta,waist
4_skip,person05092,HASC0504336.meta,pants-pocket
4_skip,person05092,HASC0504337.meta,waist
4_skip,person05093,HASC0504338.meta,waist
4_skip,person05093,HASC0504339.meta,bag
4_skip,person05093,HASC0504340.meta,waist
4_skip,person05093,HASC0504341.meta,bag
4_skip,person05093,HASC0504342.meta,bag
4_skip,person05093,HASC0504343.meta,waist
4_skip,person05093,HASC0504344.meta,bag
4_skip,person05093,HASC0504345.meta,waist
4_skip,person05093,HASC0504346.meta,bag
4_skip,person05093,HASC0504347.meta,waist
4_skip,person05094,HASC0504348.meta,waist
4_skip,person05094,HASC0504349.meta,waist
4_skip,person05094,HASC0504350.meta,waist
4_skip,person05094,HASC0504351.meta,waist
4_skip,person05094,HASC0504352.meta,waist
4_skip,person05094,HASC0504353.meta,waist
4_skip,person05094,HASC0504354.meta,waist
4_skip,person05094,HASC0504355.meta,waist
